# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_17_2S_side1
 # Operator: Dominic
 # Date: Wed Mar 13 13:17:01 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
146.0                   -1.76207866667e-10      1936123.32079           -2.09409666667e-07      1.45249e-10             2.10528e-12             8.52694666667e-11       --                      21.9                    19.7                    
147.0                   -1.79396266667e-10      1932372.23902           -2.09107333333e-07      1.45283e-10             2.09877e-12             -1.638177e-11           --                      21.9                    19.7                    
148.0                   -1.759749e-10           1934443.79505           -2.09056e-07            1.45272666667e-10       2.10377333333e-12       7.31447e-11             --                      21.9                    19.7                    
149.0                   -1.63460866667e-10      1937860.16587           -2.09199e-07            1.45293333333e-10       2.10073666667e-12       5.295601e-11            --                      21.9                    19.7                    
150.0                   -1.67772033333e-10      1931856.73653           -2.09674e-07            1.45287666667e-10       2.10263333333e-12       1.08699786667e-11       --                      21.9                    19.7                    
151.0                   -1.70671666667e-10      1938613.813             -2.09198e-07            1.45325333333e-10       2.09314666667e-12       7.54028e-11             --                      21.9                    19.7                    
152.0                   -1.73243766667e-10      1933007.66483           -2.08495e-07            1.45276666667e-10       2.09273333333e-12       7.85251433333e-11       --                      21.9                    19.7                    
153.0                   -1.693063e-10           1940697.86115           -2.09299666667e-07      1.45273333333e-10       2.10185666667e-12       2.151998e-11            --                      21.9                    19.7                    
154.0                   -1.65459366667e-10      1933972.84937           -2.09063e-07            1.45296666667e-10       2.11697e-12             1.6464e-12              --                      21.9                    19.7                    
155.0                   -1.76832933333e-10      1938062.11726           -2.09415e-07            1.45345666667e-10       2.10025333333e-12       4.70016e-11             2.47512642685e+11       22.0                    19.7                    
156.0                   -1.621209e-10           1938153.85008           -2.08869333333e-07      1.45215666667e-10       2.09062e-12             7.62948733333e-11       --                      22.0                    19.8                    
157.0                   -1.63989433333e-10      1933538.94074           -2.08813333333e-07      1.45287666667e-10       2.09892666667e-12       2.5915098e-11           --                      22.0                    19.8                    
